"","ID1","ID2","ID3","ID4","ID5","Kills","Time","Win","Gold","Killspermin","Goldpermin","Assists","Intensity","Assistspermin","Region","IndegCent","OutdegCent"
"2131",11,15,12,9,18,65,23.8333333333333,1,88579,2.72727272727273,3716.6013986014,133,0.0774610005379236,0.211257274194337,"Korea",0.222222222222222,0.222222222222222
"2132",12,9,4,4,9,38,19.6166666666667,0,64421,1.93712829226848,3283.99320305862,85,0.103774729942954,0.296247317424236,"Korea",0.222222222222222,0.222222222222222
"2133",7,8,11,11,11,48,21.1333333333333,1,73335,2.27129337539432,3470.11041009464,138,0.111143716528501,0.226144155081651,"Korea",0.222222222222222,0.222222222222222
"2134",9,19,13,11,6,58,25.1,0,83737,2.31075697211155,3336.13545816733,142,0.0779978676841928,0.220631418548912,"Korea",0.222222222222222,0.222222222222222
"2135",2,14,10,10,0,36,12.05,0,45293,2.98755186721992,3758.75518672199,86,0.202282157676349,0.805771250494998,"Korea",0.266666666666667,0.266666666666667
"2136",8,13,16,11,9,57,23.75,0,79396,2.4,3342.98947368421,84,0.098755980861244,0.228698060941828,"Korea",0.222222222222222,0.222222222222222
"2137",6,5,20,8,4,43,20.2666666666667,0,68164,2.12171052631579,3363.3552631579,100,0.128475670307845,0.335980782548476,"Korea",0.222222222222222,0.222222222222222
"2138",10,4,6,8,12,40,18.3333333333333,1,64382,2.18181818181818,3511.74545454545,118,0.111818181818182,0.24396694214876,"Korea",0.222222222222222,0.222222222222222
"2139",0,6,4,3,3,16,13.8166666666667,0,43565,1.15802171290712,3153.07599517491,45,0.202653799758745,0.513357031958221,"Korea",0.266666666666667,0.266666666666667
"2140",4,3,6,13,7,33,22.1333333333333,0,68961,1.49096385542169,3115.7078313253,51,0.0945448460508701,0.230666642473508,"Korea",0.233333333333333,0.233333333333333
"2141",14,11,13,5,11,54,21.6833333333333,0,73776,2.49039200614912,3402.4289008455,126,0.109805644010102,0.319035614418283,"Korea",0.222222222222222,0.222222222222222
"2142",6,4,9,10,15,44,17.0333333333333,0,60824,2.58317025440313,3570.88062622309,117,0.157445294431596,0.406708001271441,"Korea",0.222222222222222,0.222222222222222
"2143",7,8,11,12,4,42,15.8833333333333,1,58791,2.64428121720881,3701.42707240294,93,0.173886973467246,0.459806057856727,"Korea",0.222222222222222,0.222222222222222
"2144",4,10,8,19,8,49,17.75,0,62402,2.76056338028169,3515.60563380282,115,0.127954165671998,0.425312438008332,"Korea",0.222222222222222,0.222222222222222
"2145",4,13,5,13,11,46,20.4833333333333,0,70622,2.24572823433686,3447.77868185517,97,0.120306869696617,0.328910563206375,"Korea",0.233333333333333,0.233333333333333
"2146",13,4,8,4,9,38,17.7833333333333,0,60015,2.13683223992502,3374.78912839738,104,0.136255497080239,0.398422821827879,"Korea",0.222222222222222,0.222222222222222
"2147",11,25,2,16,6,60,18.3,1,68473,3.27868852459016,3741.69398907104,123,0.139764606977722,0.397145331302816,"Korea",0.244444444444444,0.244444444444444
"2148",5,4,10,23,11,53,17.5166666666667,1,63940,3.02568981921979,3650.23786869648,116,0.131937836980653,0.33894591802832,"Korea",0.222222222222222,0.222222222222222
"2149",16,14,15,5,1,51,17.0666666666667,0,61664,2.98828125,3613.125,119,0.13739224137931,0.4669189453125,"Korea",0.233333333333333,0.233333333333333
"2150",9,11,6,2,11,39,18.1166666666667,1,63788,2.15271389144434,3520.95676172953,109,0.116205878080666,0.243743700114001,"Korea",0.222222222222222,0.222222222222222
"2151",7,7,5,9,4,32,16.85,0,55369,1.89910979228487,3285.9940652819,83,0.147644206412391,0.359252965157745,"Korea",0.222222222222222,0.222222222222222
"2152",5,13,7,5,16,46,18.35,1,63723,2.50681198910082,3472.64305177112,96,0.148728428701181,0.389044391152952,"Korea",0.233333333333333,0.233333333333333
"2153",7,11,10,4,7,39,17.5166666666667,0,58904,2.22645099904853,3362.74024738344,73,0.128449096098953,0.439977874363684,"Korea",0.233333333333333,0.233333333333333
"2154",13,12,11,22,1,59,22.1,0,93574,2.66968325791855,4234.11764705882,54,0.056387051862165,0.165844270182838,"Korea",0.266666666666667,0.266666666666667
"2155",4,17,7,8,5,41,15.3333333333333,0,51194,2.67391304347826,3338.73913043478,102,0.171195652173913,0.535916824196597,"Korea",0.222222222222222,0.222222222222222
"2156",3,1,2,7,1,14,30.85,0,50307,0.453808752025932,1630.69692058347,25,0.0432198811453268,0.042029057839864,"Korea",0.211111111111111,0.322222222222222
"2157",7,6,6,1,7,27,31.9666666666667,0,59913,0.844629822732013,1874.23357664234,48,0.0560929128762001,0.0508872098042691,"Korea",0.255555555555556,0.255555555555556
"2158",5,2,1,2,1,11,21.6833333333333,0,36049,0.507302075326672,1662.52113758647,15,0.0682551883166795,0.0786954515565098,"Korea",0.322222222222222,0.322222222222222
"2159",5,9,6,14,3,37,24.0166666666667,1,54074,1.54059680777238,2251.51977793199,66,0.0728660652324774,0.0485436659425249,"Korea",0.244444444444444,0.244444444444444
"2160",9,5,5,3,15,37,30.1833333333333,1,65475,1.22584207620099,2169.24351187189,60,0.0579790171176146,0.0461014824126808,"Korea",0.277777777777778,0.277777777777778
"2161",4,6,1,8,0,19,19.5,1,40662,0.974358974358974,2085.23076923077,22,0.0512820512820513,0.0236686390532544,"Korea",0.211111111111111,0.322222222222222
"2162",2,2,3,6,8,21,30.1666666666667,0,54264,0.696132596685083,1798.80662983425,38,0.0631906077348066,0.0670309209120601,"Korea",0.266666666666667,0.266666666666667
"2163",11,9,6,6,8,40,28.2,1,62794,1.41843971631206,2226.73758865248,73,0.045243335778919,0.0465268346662643,"Korea",0.222222222222222,0.222222222222222
"2164",2,2,1,1,3,9,15.5166666666667,0,24512,0.580021482277121,1579.72073039742,8,0.078457012095456,0.116295034040526,"Korea",0.155555555555556,0.155555555555556
"2165",9,8,10,2,3,32,40.6,1,82715,0.788177339901478,2037.31527093596,52,0.0402298850574713,0.0297265160523187,"Korea",0.222222222222222,0.222222222222222
"2166",3,6,2,2,0,13,20.7833333333333,0,35504,0.625501202886929,1708.29190056135,18,0.0651887109708462,0.0972341639180223,"Korea",0.211111111111111,0.322222222222222
"2167",11,9,6,6,9,41,26.7,1,61711,1.53558052434457,2311.2734082397,82,0.0749063670411985,0.0476931924981414,"Korea",0.222222222222222,0.222222222222222
"2168",0,1,2,1,0,4,18.3166666666667,0,27397,0.218380345768881,1495.74158325751,2,0.0589626933575978,0.0804768335181044,"Korea",0.0972222222222222,0.0972222222222222
"2169",1,3,4,1,0,9,25,0,40826,0.36,1633.04,7,0.0923076923076923,0.048,"Korea",0.255555555555556,0.144444444444444
"2170",2,8,13,7,4,34,27.9,1,61486,1.21863799283154,2203.79928315412,70,0.0716845878136201,0.0513868013000861,"Korea",0.222222222222222,0.222222222222222
"2171",6,4,24,14,4,52,16.75,1,77983,3.1044776119403,4655.70149253731,34,0.060849598163031,0.188906215192693,"Korea",0.166666666666667,0.277777777777778
"2172",5,5,3,1,5,19,22.15,1,43440,0.857787810383747,1961.17381489842,36,0.103192518542406,0.0326116311420695,"Korea",0.266666666666667,0.266666666666667
"2173",5,13,10,4,4,36,23.5166666666667,0,93757,1.53082919914954,3986.83203401843,49,0.0467753366406804,0.159122335843562,"Korea",0.244444444444444,0.244444444444444
"2174",11,8,3,1,6,29,26.9833333333333,1,55446,1.07473749227918,2054.82396541075,53,0.0544998728336301,0.0343359297654742,"Korea",0.244444444444444,0.244444444444444
"2175",6,3,1,2,2,14,26.5833333333333,0,41270,0.526645768025078,1552.47648902821,22,0.0670062695924765,0.0806595847132005,"Korea",0.2,0.311111111111111
"2176",2,6,6,4,4,22,31.25,0,54137,0.704,1732.384,48,0.0576,0.04608,"Korea",0.233333333333333,0.233333333333333
"2177",3,3,14,5,6,31,24.7333333333333,1,54107,1.2533692722372,2187.61455525606,37,0.0750866384289565,0.0637528062132649,"Korea",0.188888888888889,0.3
"2178",6,7,5,3,5,26,22.85,1,45781,1.13785557986871,2003.54485776805,34,0.0306345733041575,0.0134068154503972,"Korea",0.244444444444444,0.244444444444444
"2179",3,4,5,14,5,31,42.0333333333333,1,80079,0.737509912767645,1905.13084853291,45,0.0446074544012688,0.0254697598484644,"Korea",0.255555555555556,0.255555555555556
"2180",9,10,6,2,9,36,36.3,1,74267,0.991735537190083,2045.92286501377,64,0.0559312129560064,0.050846557232733,"Korea",0.233333333333333,0.233333333333333
"2181",16,4,4,1,1,26,15.25,1,35566,1.70491803278689,2332.19672131148,24,0.0562060889929742,0.0257995162590701,"Korea",0.222222222222222,0.222222222222222
"2182",3,11,6,3,12,35,22.8666666666667,1,50698,1.53061224489796,2217.11370262391,37,0.0506367960718122,0.0420743057739547,"Korea",0.277777777777778,0.277777777777778
"2183",2,4,7,2,4,19,17.4166666666667,1,36174,1.09090909090909,2076.97607655502,17,0.0984278879015721,0.0395595338934548,"Korea",0.244444444444444,0.244444444444444
"2184",6,3,19,4,6,38,46.0666666666667,0,89161,0.824891461649783,1935.47756874095,59,0.0399266074012818,0.0485359626875205,"Korea",0.277777777777778,0.277777777777778
"2185",3,4,6,1,4,18,25.3,0,44744,0.711462450592885,1768.53754940711,21,0.072463768115942,0.103110500085925,"Korea",0.177777777777778,0.288888888888889
"2186",5,12,12,6,15,50,32.4833333333333,1,75457,1.53925089789636,2322.94510005131,87,0.0586839404822986,0.0578107571708637,"Korea",0.222222222222222,0.222222222222222
"2187",1,1,8,3,9,22,16.4333333333333,1,35215,1.33874239350913,2142.90060851927,19,0.0869313242538395,0.0370295701689783,"Korea",0.244444444444444,0.244444444444444
"2188",1,8,1,1,4,15,21.5166666666667,0,38344,0.69713400464756,1782.0604182804,19,0.0580945003872967,0.0863992569663901,"Korea",0.133333333333333,0.244444444444444
"2189",3,12,8,4,0,27,30.75,1,59593,0.878048780487805,1937.9837398374,64,0.0449090205187766,0.0306695749884328,"Korea",0.266666666666667,0.266666666666667
"2190",6,1,3,6,9,25,15.2833333333333,1,35884,1.63576881134133,2347.91712104689,27,0.0850599781897492,0.0556553837664662,"Korea",0.188888888888889,0.3
"2191",9,2,9,5,1,26,27.05,0,51831,0.961182994454713,1916.11829944547,44,0.0690728670104096,0.0970339721403166,"Korea",0.255555555555556,0.255555555555556
"2192",4,4,2,1,6,17,26.9666666666667,0,47324,0.630407911001236,1754.90729295426,36,0.0684605876200437,0.0660064998067171,"Korea",0.277777777777778,0.277777777777778
"2193",1,0,4,5,5,15,22.9333333333333,0,39097,0.65406976744186,1704.81104651163,32,0.0805008944543828,0.136898323418064,"Korea",0.188888888888889,0.3
"2194",2,12,3,3,6,26,35.1666666666667,0,62108,0.739336492890995,1766.10426540284,37,0.0481832543443918,0.0493250376226949,"Korea",0.255555555555556,0.255555555555556
"2195",4,2,6,5,8,25,21.5,1,47666,1.16279069767442,2217.02325581395,42,0.0852713178294574,0.0713899405083829,"Korea",0.255555555555556,0.255555555555556
"2196",3,3,6,11,6,29,25.8166666666667,1,59135,1.12330535829567,2290.57456423499,45,0.0798902517753389,0.0495123574592159,"Korea",0.244444444444444,0.244444444444444
"2197",9,3,6,6,6,30,30.5833333333333,1,62609,0.980926430517711,2047.16076294278,38,0.0446866485013624,0.043834314606241,"Korea",0.233333333333333,0.233333333333333
"2198",1,1,3,1,4,10,18.1833333333333,0,29668,0.549954170485793,1631.60403299725,14,0.0625809918139006,0.0998083645794565,"Korea",0.233333333333333,0.233333333333333
"2199",0,11,9,4,5,29,26.3,1,54090,1.10266159695817,2056.65399239544,44,0.0584966364434045,0.028914687215371,"Korea",0.266666666666667,0.266666666666667
"2200",2,2,0,2,2,8,15.4166666666667,0,26314,0.518918918918919,1706.85405405405,14,0.0741312741312741,0.100978816654492,"Korea",0.211111111111111,0.211111111111111
"2201",0,5,8,1,1,15,18.6,1,35662,0.806451612903226,1917.31182795699,31,0.0657108721624851,0.0317955833044282,"Korea",0.211111111111111,0.322222222222222
"2202",7,2,7,0,4,20,24.7333333333333,0,46052,0.808625336927224,1861.94070080863,15,0.068422143893842,0.0719262429072733,"Korea",0.233333333333333,0.344444444444444
"2203",1,8,12,7,8,36,33.0666666666667,0,62071,1.08870967741935,1877.14717741935,61,0.0557585685483871,0.0539599050468262,"Korea",0.266666666666667,0.266666666666667
"2204",10,1,3,6,1,21,21.65,1,46908,0.969976905311778,2166.65127020785,17,0.0706425757369923,0.0554699209020263,"Korea",0.233333333333333,0.233333333333333
"2205",1,2,0,4,3,10,21.3166666666667,0,33625,0.469116497263487,1577.40422204848,6,0.0698219902903795,0.140844984323049,"Korea",0.166666666666667,0.277777777777778
"2206",4,8,4,9,6,31,23.5,1,49922,1.31914893617021,2124.34042553192,48,0.0617021276595745,0.0525124490719783,"Korea",0.266666666666667,0.266666666666667
"2207",1,6,1,2,4,14,25.9166666666667,0,42833,0.540192926045016,1652.72025723473,19,0.0566720257234727,0.0699744626296254,"Korea",0.2,0.311111111111111
"2208",7,0,6,12,1,26,24.0833333333333,1,49401,1.07958477508651,2051.25259515571,40,0.0439649908406269,0.031034111181619,"Korea",0.111111111111111,0.333333333333333
"2209",3,7,2,3,13,28,26.8,1,57351,1.04477611940298,2139.96268656716,52,0.0706991358994501,0.0501225217197594,"Korea",0.266666666666667,0.266666666666667
"2210",1,17,8,12,4,42,32.5833333333333,1,70261,1.28900255754476,2156.34782608696,72,0.0522568604410037,0.0593402711913187,"Korea",0.255555555555556,0.255555555555556
"2211",4,9,2,11,10,36,26.1666666666667,1,58965,1.37579617834395,2253.43949044586,67,0.0764331210191083,0.0613412308815773,"Korea",0.244444444444444,0.244444444444444
"2212",11,14,0,2,6,33,32.2166666666667,0,64422,1.02431453698914,1999.64821520952,51,0.0662742411319752,0.0761142345126668,"Korea",0.288888888888889,0.288888888888889
"2213",1,3,15,6,6,31,23.9166666666667,1,52252,1.29616724738676,2184.75261324042,54,0.0643259179844546,0.0349646104723865,"Korea",0.288888888888889,0.288888888888889
"2214",2,1,4,6,9,22,28.4666666666667,1,56312,0.772833723653396,1978.17330210773,51,0.0743904119024659,0.0444251874358988,"Korea",0.255555555555556,0.255555555555556
"2215",8,8,5,1,8,30,23.0333333333333,1,49320,1.30246020260492,2141.24457308249,51,0.0465164358073186,0.0282733763228275,"Korea",0.244444444444444,0.244444444444444
"2216",3,14,8,8,4,37,15.9333333333333,0,52285,2.32217573221757,3281.48535564854,94,0.1581589958159,0.496314840426463,"Korea",0.222222222222222,0.222222222222222
"2217",7,7,15,10,7,46,10.6833333333333,1,52838,4.30577223088924,4945.83463338534,53,0.0815258416788284,0.236564844809081,"Korea",0.222222222222222,0.222222222222222
"2218",7,3,0,11,8,29,12.2666666666667,0,46100,2.36413043478261,3758.15217391304,20,0.0890468227424749,0.471851370510397,"Korea",0.311111111111111,0.311111111111111
"2219",4,0,4,8,2,18,27.7166666666667,0,48457,0.649428743235117,1748.29825616356,21,0.0541190619362598,0.0585774572972144,"Korea",0.122222222222222,0.344444444444444
"2220",7,11,6,7,5,36,22.1833333333333,1,48539,1.62283996994741,2188.0841472577,47,0.0739293764087153,0.0833163520759376,"Korea",0.244444444444444,0.244444444444444
"2221",2,1,2,1,1,7,15.3333333333333,0,23821,0.456521739130435,1553.54347826087,11,0.108695652173913,0.127599243856333,"Korea",0.233333333333333,0.233333333333333
"2222",2,14,3,3,7,29,21.3,1,46537,1.36150234741784,2184.83568075117,56,0.0650054171180932,0.0396746677246578,"Korea",0.244444444444444,0.244444444444444
"2223",2,5,1,9,7,24,16.1833333333333,1,34389,1.48300720906282,2124.96395468589,31,0.0529645431808151,0.0229094831472115,"Korea",0.266666666666667,0.266666666666667
"2224",10,9,7,13,2,41,25.9333333333333,1,57716,1.58097686375321,2225.55269922879,52,0.0613461089039495,0.0520416862167181,"Korea",0.255555555555556,0.255555555555556
"2225",6,3,9,8,13,39,41.9666666666667,0,83235,0.929308975377284,1983.35980937252,60,0.0370191762169522,0.0493981064690069,"Korea",0.244444444444444,0.244444444444444
"2226",4,8,2,2,11,27,20.95,1,45214,1.28878281622912,2158.1861575179,32,0.0763723150357995,0.0546818484743195,"Korea",0.2,0.311111111111111
"2227",5,8,1,7,2,23,26.65,0,51104,0.863039399624766,1917.59849906191,35,0.0423651879198693,0.0492803311638254,"Korea",0.266666666666667,0.266666666666667
"2228",4,6,9,1,12,32,30,1,60359,1.06666666666667,2011.96666666667,76,0.0592592592592593,0.0177777777777778,"Korea",0.255555555555556,0.255555555555556
"2229",4,12,4,9,2,31,24.5166666666667,1,51664,1.26444595513256,2107.30115567641,43,0.0652617267165194,0.0399289966314531,"Korea",0.255555555555556,0.255555555555556
"2230",1,1,4,2,0,8,20.7333333333333,0,34342,0.385852090032154,1656.36655948553,6,0.0655948553054662,0.079093475046784,"Korea",0.166666666666667,0.166666666666667
"2231",7,4,5,2,6,24,33.5666666666667,0,66311,0.714995034756703,1975.50148957299,40,0.060610211279663,0.0523643334789542,"Korea",0.233333333333333,0.233333333333333
"2232",7,4,4,8,6,29,28.1333333333333,1,57954,1.03080568720379,2059.97630331754,56,0.0520480704129993,0.0518013970935064,"Korea",0.244444444444444,0.244444444444444
"2233",9,8,6,3,0,26,22.0666666666667,1,47669,1.17824773413897,2160.22658610272,44,0.0553877139979859,0.0225901552559761,"Korea",0.188888888888889,0.3
"2234",0,9,11,3,7,30,28.1333333333333,1,60338,1.06635071090047,2144.71563981043,68,0.0628873496172074,0.0290593203207475,"Korea",0.266666666666667,0.266666666666667
"2235",2,7,15,12,4,40,21.2,1,49054,1.88679245283019,2313.8679245283,50,0.0707547169811321,0.0533997864008544,"Korea",0.277777777777778,0.277777777777778
"2236",3,0,9,2,3,17,20.7333333333333,0,36153,0.819935691318328,1743.71382636656,24,0.0622990353697749,0.0721146390132443,"Korea",0.311111111111111,0.311111111111111
"2237",9,18,4,14,8,53,21.7,0,73053,2.44239631336406,3366.49769585253,133,0.0996896454434308,0.225105651001295,"Korea",0.233333333333333,0.233333333333333
"2238",3,3,9,1,7,23,14.05,0,43577,1.63701067615658,3101.56583629893,42,0.188216686437327,0.602829244817061,"Korea",0.255555555555556,0.255555555555556
"2239",28,8,4,10,0,50,16.2,0,68027,3.08641975308642,4199.1975308642,82,0.0558092338914257,0.25148605395519,"Korea",0.266666666666667,0.266666666666667
"2240",8,6,13,1,18,46,19.6666666666667,0,77580,2.33898305084746,3944.74576271186,74,0.0759322033898305,0.289571962079862,"Korea",0.266666666666667,0.266666666666667
"2241",22,16,6,7,8,59,17.6333333333333,1,81881,3.34593572778828,4643.53497164461,53,0.0802675585284281,0.295882304594395,"Korea",0.244444444444444,0.244444444444444
"2242",6,5,8,6,1,26,30.3,0,60926,0.858085808580858,2010.75907590759,44,0.0483262611975483,0.0893158622792972,"Korea",0.255555555555556,0.255555555555556
"2243",5,1,18,8,9,41,32.5,1,69710,1.26153846153846,2144.92307692308,73,0.0544378698224852,0.0653254437869823,"Korea",0.266666666666667,0.266666666666667
"2244",3,3,4,4,12,26,15.9833333333333,1,36619,1.6266944734098,2291.0740354536,25,0.0893788172203188,0.0391440075417455,"Korea",0.277777777777778,0.166666666666667
"2245",5,4,1,12,21,43,21.15,1,51046,2.03309692671395,2413.52245862884,57,0.0878081729145559,0.0581236132767746,"Korea",0.233333333333333,0.233333333333333
"2246",6,2,3,3,3,17,22.9166666666667,0,39633,0.741818181818182,1729.44,22,0.0619027484143763,0.116152066115702,"Korea",0.322222222222222,0.322222222222222
"2247",13,4,2,5,3,27,22.1,1,46012,1.22171945701357,2081.99095022624,39,0.0641025641025641,0.0348068221371389,"Korea",0.277777777777778,0.277777777777778
"2248",10,2,4,3,3,22,23.2666666666667,1,44843,0.945558739255014,1927.34957020057,42,0.0429799426934097,0.0110836528435727,"Korea",0.255555555555556,0.255555555555556
"2249",15,7,3,19,9,53,37.3833333333333,1,84239,1.41774409273295,2253.38386090058,97,0.0384529647793134,0.032915600702756,"Korea",0.244444444444444,0.244444444444444
"2250",4,3,3,17,13,40,33.0166666666667,1,69037,1.21150933871782,2090.97425542655,75,0.0429890410512775,0.0403632591395134,"Korea",0.244444444444444,0.244444444444444
"2251",8,12,4,10,9,43,27.7666666666667,1,62737,1.54861944777911,2259.43577430972,66,0.0518607442977191,0.0466933472068299,"Korea",0.244444444444444,0.244444444444444
"2252",3,14,3,2,4,26,18.8333333333333,1,41545,1.38053097345133,2205.92920353982,37,0.0825958702064897,0.0394705928420393,"Korea",0.288888888888889,0.288888888888889
"2253",1,6,2,7,4,20,25.6333333333333,0,46815,0.780234070221066,1826.33289986996,32,0.0451714461706933,0.0334820862383553,"Korea",0.255555555555556,0.255555555555556
"2254",3,0,2,3,0,8,17.05,0,29253,0.469208211143695,1715.71847507331,12,0.0663011602703047,0.0894385153206457,"Korea",0.166666666666667,0.166666666666667
"2255",9,7,4,10,11,41,33.9833333333333,1,72204,1.20647376164787,2124.68857282982,84,0.0625306522805297,0.0588812419708764,"Korea",0.222222222222222,0.222222222222222
"2256",0,6,12,3,6,27,31.2333333333333,0,60216,0.864461045891142,1927.94023479189,63,0.0680362860192102,0.0697063335949219,"Korea",0.277777777777778,0.277777777777778
"2257",3,2,1,0,5,11,25.4166666666667,0,42146,0.432786885245902,1658.20327868852,9,0.0674473067915691,0.0557269551195915,"Korea",0.244444444444444,0.355555555555556
"2258",9,9,3,5,3,29,15.55,1,36116,1.86495176848875,2322.57234726688,24,0.0785994998213648,0.0454916719223333,"Korea",0.211111111111111,0.322222222222222
"2259",6,2,2,9,4,23,15.6333333333333,1,37053,1.47121535181237,2370.12793176972,28,0.0319829424307036,0.020458172130514,"Korea",0.288888888888889,0.288888888888889
"2260",3,1,1,1,2,8,18.5166666666667,0,28787,0.432043204320432,1554.65346534653,5,0.0850585058505851,0.183744747111975,"Korea",0.277777777777778,0.166666666666667
"2261",10,1,6,5,5,27,21.4833333333333,1,48324,1.25678820791311,2249.37160589604,29,0.0620636152055857,0.0260002732436123,"Korea",0.177777777777778,0.288888888888889
"2262",3,1,6,0,3,13,18.9666666666667,0,34862,0.685413005272408,1838.06678383128,13,0.0718964690845183,0.125092274857071,"Korea",0.255555555555556,0.255555555555556
"2263",9,2,7,8,10,36,19.4,1,45330,1.85567010309278,2336.59793814433,58,0.0418814432989691,0.0345413965352322,"Korea",0.266666666666667,0.266666666666667
"2264",4,2,0,1,0,7,22.9,0,36524,0.305676855895197,1594.93449781659,12,0.0539429745697406,0.0400450029557026,"Korea",0.133333333333333,0.244444444444444
"2265",4,2,4,11,5,26,19.0166666666667,1,41514,1.36722173531989,2183.032427695,24,0.0262927256792287,0.0110609187782908,"Korea",0.244444444444444,0.244444444444444
"2266",6,4,4,3,0,17,23.45,0,41880,0.724946695095949,1785.92750533049,20,0.057476592194308,0.1127472597415,"Korea",0.3,0.3
"2267",27,3,10,10,3,53,31.8833333333333,1,73504,1.66231050705698,2305.4051228437,75,0.0503288393975127,0.0678768456066821,"Korea",0.222222222222222,0.222222222222222
"2268",3,10,7,8,5,33,36.6333333333333,0,69496,0.900818926296633,1897.07006369427,74,0.0539746877326495,0.0648285603340285,"Korea",0.233333333333333,0.233333333333333
"2269",4,7,2,4,8,25,33.5666666666667,1,67582,0.744786494538232,2013.36643495531,67,0.0611508911305075,0.0346137119606646,"Korea",0.233333333333333,0.233333333333333
"2270",10,8,3,4,4,29,24.9333333333333,1,55783,1.16310160427807,2237.28609625668,48,0.0439266615737204,0.0369970545340158,"Korea",0.255555555555556,0.255555555555556
"2271",1,7,10,11,1,30,24.8,1,52864,1.20967741935484,2131.61290322581,52,0.0604838709677419,0.024388657648283,"Korea",0.166666666666667,0.277777777777778
"2272",9,10,9,8,10,46,13.0166666666667,1,50432,3.53393085787452,3874.41741357234,117,0.206213356695195,0.602005702003899,"Korea",0.222222222222222,0.222222222222222
"2273",6,11,2,7,8,34,15.1166666666667,0,49368,2.24917309812569,3265.7993384785,97,0.175380118458501,0.498876191425505,"Korea",0.233333333333333,0.233333333333333
"2274",3,17,6,5,2,33,17.2333333333333,0,53391,1.91489361702128,3098.12379110251,77,0.169835354059537,0.404057031901799,"Korea",0.222222222222222,0.222222222222222
"2275",10,13,6,7,6,42,27.4333333333333,1,63979,1.53098420413123,2332.16281895504,48,0.0597812879708384,0.054478694991651,"Korea",0.255555555555556,0.255555555555556
"2276",7,1,3,4,3,18,17.2833333333333,1,33902,1.04146576663452,1961.54291224687,24,0.0631191373717892,0.0401722571508012,"Korea",0.2,0.311111111111111
"2277",2,1,0,4,2,9,19.5,0,31796,0.461538461538462,1630.5641025641,11,0.0884173297966401,0.131492439184747,"Korea",0.244444444444444,0.244444444444444
"2278",9,6,2,6,1,24,26.8166666666667,0,51156,0.894965817277812,1907.61963952766,32,0.071597265382225,0.0667469845079785,"Korea",0.277777777777778,0.277777777777778
"2279",1,5,5,5,5,21,28.2,0,52448,0.74468085106383,1859.85815602837,37,0.0629146648364219,0.0691615109903928,"Korea",0.266666666666667,0.266666666666667
"2280",7,13,1,5,5,31,24.0833333333333,1,49855,1.28719723183391,2070.10380622837,57,0.0444883835887296,0.0258617593180158,"Korea",0.266666666666667,0.266666666666667
"2281",3,6,12,2,11,34,28.3166666666667,1,59909,1.20070629782225,2115.67981165391,48,0.0600353148911124,0.0424028121655885,"Korea",0.266666666666667,0.266666666666667
"2282",10,4,3,5,11,33,19.9666666666667,1,43912,1.65275459098498,2199.26544240401,40,0.0601001669449082,0.0602005011134306,"Korea",0.255555555555556,0.255555555555556
"2283",11,2,3,10,2,28,32.3166666666667,0,63564,0.866425992779783,1966.91077875193,46,0.0526044352759154,0.0813890179617051,"Korea",0.266666666666667,0.266666666666667
"2284",4,6,2,4,5,21,15.25,1,33946,1.37704918032787,2225.96721311475,26,0.0364298724954463,0.0214995968825584,"Korea",0.288888888888889,0.288888888888889
"2285",0,7,2,1,1,11,21.4833333333333,0,38473,0.512024825446082,1790.83010085337,15,0.0814584949573313,0.0455004781763216,"Korea",0.244444444444444,0.244444444444444
"2286",3,1,6,1,2,13,25.05,0,42215,0.518962075848303,1685.22954091816,14,0.0502698307089525,0.0541830510635416,"Korea",0.222222222222222,0.333333333333333
"2287",5,2,7,2,2,18,16.1333333333333,1,33237,1.11570247933884,2060.14462809917,17,0.0708382526564345,0.0307356054914282,"Korea",0.263888888888889,0.263888888888889
"2288",1,18,7,3,2,31,25.55,1,53138,1.2133072407045,2079.76516634051,53,0.0729407578722647,0.0628061320230851,"Korea",0.266666666666667,0.266666666666667
"2289",13,16,8,3,11,51,14.8,1,51826,3.44594594594595,3501.75675675676,135,0.17454954954955,0.283053323593864,"Korea",0.233333333333333,0.233333333333333
"2290",8,11,21,9,5,54,17.3666666666667,1,61073,3.10940499040307,3516.67946257198,138,0.124564221081907,0.351457591152405,"Korea",0.222222222222222,0.222222222222222
"2291",2,1,6,7,5,21,10,1,33858,2.1,3385.8,53,0.194117647058824,0.33,"Korea",0.233333333333333,0.233333333333333
"2292",6,1,6,8,6,27,16.2333333333333,0,47529,1.66324435318275,2927.86447638604,72,0.167430105828463,0.40224481277064,"Korea",0.255555555555556,0.255555555555556
"2293",5,6,7,3,3,24,22.5666666666667,1,46962,1.06351550960118,2081.03397341211,41,1.70833333333333,1.81683899556869,"Brazil",0.1,0.1
"2294",0,4,4,5,15,28,25.8333333333333,0,48095,1.08387096774194,1861.74193548387,44,1.57142857142857,1.70322580645161,"Brazil",0.25,0.25
"2295",2,8,11,2,10,33,28.5666666666667,0,54545,1.15519253208868,1909.39323220537,47,1.42424242424242,1.64527421236873,"Brazil",0.2,0.2
"2296",3,1,3,2,1,10,22.1666666666667,0,33988,0.451127819548872,1533.29323308271,19,1.9,0.857142857142857,"Brazil",0.25,0.25
"2297",4,7,6,4,2,23,21.3333333333333,1,42374,1.078125,1986.28125,39,1.69565217391304,1.828125,"Brazil",0.1,0.1
